crash_id,date_id
20192228,D4808
20191312,D4809
20193032,D4810
20191191,D4811
20191043,D4812
20191176,D4813
20197013,D4814
20191112,D4815
20191277,D4816
20193040,D4817
20195023,D4818
20192197,D4819
20192028,D4820
20192028,D4820
20191150,D4821
20191240,D4822
20191162,D4823
20193089,D4824
20195052,D4825
20191212,D4826
20193124,D4827
20191222,D4828
20191282,D4829
20191099,D4830
20193056,D4831
20193154,D4832
20195017,D4833
20191020,D4834
20193178,D4835
20191170,D4836
20193045,D4837
20192229,D4838
20191229,D4839
20194022,D4840
20196016,D4841
20191048,D4842
20193132,D4843
20192158,D4844
20192091,D4845
20192091,D4845
20191223,D4846
20191223,D4846
20195064,D4847
20191148,D4848
20191148,D4848
20193145,D4849
20192026,D4850
20195091,D4851
20195091,D4851
20191287,D4852
20193114,D4852
20191116,D4853
20191203,D4854
20192004,D4855
20192004,D4855
20193173,D4856
20192164,D4857
20191115,D4858
20192070,D4859
20195080,D4860
20195019,D4861
20191276,D4862
20193085,D4863
20196005,D4864
20191073,D4865
20192142,D4866
20193017,D4867
20193080,D4868
20198004,D4869
20191098,D4870
20195056,D4871
20194085,D4872
20193067,D4873
20193074,D4874
20192008,D4875
20193105,D4876
20193105,D4876
20191329,D4877
20191016,D4878
20193118,D4879
20191015,D4880
20192062,D4881
20193049,D4882
20195013,D4883
20193078,D4884
20192207,D4885
20191168,D4886
20191102,D4887
20191279,D4888
20195140,D4889
20194096,D4890
20192083,D4891
20193116,D4892
20193150,D4893
20193186,D4894
20193010,D4894
20191246,D4895
20192049,D4896
20191093,D4897
20193036,D4898
20196019,D4899
20194089,D4900
20195070,D4901
20193088,D4902
20191163,D4903
20191110,D4904
20192144,D4905
20193166,D4906
20192138,D4907
20193147,D4908
20197019,D4909
20193135,D4910
20192209,D4911
20192031,D4912
20193126,D4913
20193021,D4913
20192053,D4914
20192156,D4915
20191309,D4916
20194065,D4917
20195097,D4918
20191293,D4919
20191216,D4920
20195127,D4921
20191326,D4922
20191254,D4923
20192011,D4924
20191189,D4925
20193008,D4926
20191111,D4927
20194018,D4928
20193024,D4929
20193016,D4930
20195086,D4931
20195144,D4932
20191064,D4933
20193152,D4934
20191085,D4935
20191186,D4936
20191186,D4936
20193027,D4937
20192014,D4938
20196001,D4939
20193072,D4940
20191149,D4941
20192056,D4942
20192056,D4942
20195147,D4943
20193084,D4944
20193001,D4945
20191114,D4946
20191156,D4947
20195125,D4948
20191090,D4949
20195094,D4950
20191206,D4951
20191029,D4952
20194054,D4953
20194047,D4954
20194101,D4955
20194101,D4955
20191164,D4956
20191269,D4957
20193162,D4958
20192150,D4959
20193142,D4960
20191034,D4961
20192128,D4962
20197008,D4963
20197008,D4963
20191097,D4964
20191244,D4965
20191228,D4966
20194083,D4967
20195092,D4968
20191311,D4969
20193025,D4970
20195003,D4971
20195059,D4972
20191268,D4973
20191278,D4974
20193022,D4975
20195112,D4976
20195042,D4977
20191320,D4978
20195037,D4979
20192090,D4980
20191070,D4981
20197001,D4982
20191095,D4983
20193106,D4984
20193106,D4984
20193028,D4985
20196017,D4986
20192022,D4987
20192121,D4988
20193039,D4989
20193076,D4989
20195150,D4990
20192071,D4991
20191302,D4992
20196006,D4993
20191165,D4994
20194106,D4995
20195031,D4996
20193018,D4997
20193018,D4997
20194039,D4998
20191160,D4999
20192074,D5000
20193136,D5001
20191301,D5002
20192244,D5003
20191124,D5004
20191058,D5005
20194021,D5006
20192064,D5007
20195108,D5008
20193034,D5009
20191086,D5010
20196013,D5011
20194015,D5012
20193155,D5013
20194012,D5014
20192210,D5015
20192154,D5016
20191083,D5017
20193189,D5018
20192063,D5019
20191317,D5020
20193163,D5021
20191144,D5022
20191144,D5022
20195068,D5023
20193164,D5024
20191327,D5025
20193092,D5026
20191272,D5027
20191310,D5028
20192092,D5029
20191081,D5030
20191143,D5031
20192030,D5032
20192089,D5033
20192034,D5034
20192034,D5034
20193070,D5035
20193044,D5036
20193169,D5037
20197015,D5038
20195020,D5039
20191131,D5040
20191255,D5041
20195039,D5042
20194064,D5043
20195001,D5044
20191009,D5045
20195005,D5046
20197026,D5047
20197025,D5048
20192054,D5049
20191197,D5050
20195101,D5051
20194087,D5052
20193043,D5053
20192002,D5054
20194034,D5055
20192181,D5056
20193143,D5057
20195141,D5058
20191013,D5059
20195107,D5060
20191137,D5061
20194100,D5062
20191218,D5063
20192184,D5064
20192188,D5065
20191178,D5066
20191178,D5066
20194052,D5067
20191297,D5068
20191146,D5069
20191030,D5070
20194107,D5071
20196008,D5072
20191184,D5073
20191300,D5074
20194006,D5075
20195132,D5076
20193101,D5077
20194024,D5078
20193125,D5079
20195033,D5080
20192204,D5081
20192065,D5082
20195117,D5083
20195126,D5084
20192231,D5084
20195021,D5085
20191298,D5086
20192199,D5087
20193030,D5088
20195131,D5089
20195058,D5090
20195022,D5091
20191051,D5092
20191077,D5093
20194060,D5094
20192123,D5095
20192006,D5096
20194049,D5097
20194088,D5098
20192010,D5099
20192243,D5100
20191126,D5101
20191280,D5102
20193002,D5103
20193057,D5104
20192201,D5105
20192115,D5106
20193138,D5107
20193138,D5107
20193138,D5107
20191208,D5108
20195041,D5109
20192111,D5110
20191019,D5111
20193172,D5112
20193094,D5113
20195148,D5114
20195066,D5115
20191205,D5116
20193141,D5117
20192075,D5118
20192218,D5119
20197014,D5120
20192234,D5121
20191243,D5122
20191237,D5123
20191082,D5124
20193185,D5125
20197017,D5126
20191328,D5127
20196009,D5128
20196020,D5129
20191315,D5130
20193065,D5131
20193065,D5131
20195045,D5132
20191289,D5133
20195057,D5134
20195057,D5134
20198005,D5135
20191236,D5136
20192100,D5137
20191235,D5138
20195015,D5139
20195103,D5140
20191194,D5141
20192166,D5142
20193020,D5143
20191011,D5144
20194023,D5145
20195134,D5146
20193061,D5147
20192193,D5148
20192193,D5148
20192193,D5148
20193160,D5149
20192240,D5150
20195130,D5151
20192088,D5152
20191109,D5153
20191318,D5154
20194094,D5155
20192116,D5156
20191008,D5157
20194066,D5158
20192035,D5159
20192035,D5159
20191253,D5160
20192099,D5161
20196014,D5162
20193121,D5163
20193121,D5163
20194069,D5164
20192211,D5165
20192113,D5166
20191217,D5167
20192140,D5168
20192140,D5168
20193195,D5169
20191173,D5170
20194007,D5171
20195114,D5172
20192191,D5173
20194016,D5174
20192126,D5175
20195049,D5176
20195025,D5177
20193007,D5178
20192143,D5179
20192032,D5180
20192086,D5181
20194078,D5182
20191027,D5183
20192013,D5184
20195055,D5185
20193095,D5186
20193095,D5186
20192175,D5187
20191219,D5188
20193031,D5189
20194037,D5190
20192248,D5191
20192050,D5192
20192050,D5192
20194026,D5193
20192105,D5194
20196027,D5195
20191049,D5196
20193192,D5197
20193059,D5197
20194103,D5198
20191056,D5199
20192246,D5200
20193066,D5201
20191140,D5202
20194082,D5203
20193170,D5204
20191091,D5205
20195109,D5206
20191134,D5207
20194031,D5208
20195128,D5209
20191325,D5210
20195129,D5211
20192215,D5212
20193196,D5213
20193196,D5213
20193112,D5214
20192133,D5215
20191001,D5216
20193012,D5217
20191198,D5218
20191121,D5219
20193174,D5220
20197027,D5221
20192163,D5222
20192094,D5223
20193104,D5224
20191130,D5225
20193051,D5226
20191304,D5227
20195007,D5228
20192122,D5229
20193019,D5230
20192095,D5231
20197028,D5232
20197028,D5232
20194058,D5233
20194058,D5233
20192236,D5234
20193037,D5235
20192024,D5236
20193181,D5237
20192059,D5238
20192001,D5239
20194102,D5240
20192109,D5241
20197005,D5242
20194105,D5243
20191252,D5244
20193109,D5245
20194005,D5246
20195053,D5247
20191142,D5248
20195077,D5249
20194081,D5250
20192068,D5251
20191052,D5252
20195136,D5253
20193026,D5254
20195006,D5255
20192085,D5256
20192101,D5257
20191227,D5258
20191017,D5259
20192232,D5260
20192235,D5261
20193107,D5262
20191188,D5263
20192108,D5264
20192125,D5265
20196015,D5266
20194046,D5267
20194091,D5268
20194010,D5269
20193144,D5270
20195088,D5271
20194071,D5272
20195087,D5273
20192067,D5274
20191319,D5275
20197023,D5276
20191041,D5277
20191041,D5277
20193100,D5278
20195090,D5279
20191024,D5280
20195040,D5281
20195036,D5282
20192015,D5283
20192169,D5284
20191084,D5285
20191103,D5286
20193111,D5287
20195004,D5288
20192177,D5289
20192177,D5289
20191042,D5290
20195145,D5291
20196018,D5292
20193033,D5293
20192230,D5294
20191002,D5295
20192080,D5296
20192139,D5297
20191118,D5298
20191179,D5299
20191226,D5300
20191264,D5301
20193122,D5302
20192036,D5303
20191031,D5304
20191247,D5305
20191247,D5305
20191284,D5306
20193093,D5306
20191080,D5307
20196026,D5308
20191138,D5309
20192098,D5310
20191234,D5311
20194019,D5312
20197006,D5313
20195044,D5314
20193131,D5315
20193157,D5315
20193131,D5315
20192194,D5316
20191221,D5317
20191239,D5318
20195093,D5319
20191062,D5320
20192225,D5321
20192069,D5322
20192222,D5323
20195054,D5324
20191147,D5325
20191059,D5326
20193055,D5327
20193038,D5328
20191185,D5329
20191185,D5329
20191157,D5330
20194033,D5331
20192055,D5332
20193184,D5333
20193184,D5333
20191033,D5334
20195008,D5335
20191094,D5336
20192192,D5337
20192110,D5338
20196012,D5339
20192153,D5340
20193175,D5341
20192167,D5342
20193068,D5343
20193068,D5343
20197002,D5344
20192061,D5345
20193050,D5346
20193050,D5346
20193050,D5346
20193050,D5346
20193133,D5347
20193133,D5347
20191010,D5348
20193149,D5349
20194028,D5350
20191018,D5351
20196028,D5352
20191180,D5353
20191166,D5354
20192242,D5355
20192242,D5355
20191286,D5356
20191275,D5357
20193011,D5357
20191231,D5358
20194040,D5359
20195083,D5360
20191238,D5360
20195076,D5361
20191211,D5362
20192187,D5363
20191122,D5364
20193165,D5365
20192114,D5366
20192066,D5367
20191152,D5368
20194090,D5369
20192119,D5370
20195082,D5371
20192183,D5372
20193005,D5373
20191161,D5374
20195115,D5375
20195143,D5376
20192117,D5377
20196004,D5378
20191306,D5379
20192005,D5380
20191267,D5381
20191267,D5381
20192212,D5382
20194001,D5383
20195096,D5384
20193082,D5385
20191196,D5386
20193035,D5387
20191224,D5388
20191249,D5389
20194041,D5390
20195024,D5391
20192041,D5392
20191270,D5393
20191032,D5393
20193108,D5394
20191014,D5395
20191022,D5396
20194056,D5397
20194056,D5397
20193110,D5398
20193079,D5398
20191266,D5399
20191242,D5400
20192120,D5401
20194002,D5402
20191201,D5403
20191201,D5403
20194073,D5404
20195047,D5405
20193182,D5406
20191294,D5407
20194045,D5408
20191068,D5409
20194062,D5410
20191245,D5411
20196024,D5412
20194004,D5413
20191108,D5414
20191225,D5415
20191225,D5415
20191104,D5416
20191104,D5416
20195133,D5417
20196025,D5418
20191135,D5419
20195012,D5420
20195152,D5421
20191067,D5422
20192134,D5423
20193193,D5424
20193140,D5425
20192051,D5426
20197011,D5427
20192093,D5428
20191145,D5429
20192146,D5430
20194099,D5431
20191155,D5432
20192196,D5433
20195151,D5434
20192046,D5435
20192159,D5436
20192221,D5437
20193041,D5438
20191123,D5439
20195065,D5440
20192017,D5441
20192135,D5442
20192018,D5443
20191258,D5444
20191106,D5445
20191050,D5446
20193081,D5447
20191037,D5448
20191107,D5449
20191290,D5450
20192185,D5451
20193156,D5452
20192044,D5453
20191314,D5454
20191100,D5455
20191047,D5456
20192160,D5457
20192012,D5458
20195048,D5459
20191159,D5460
20194044,D5461
20193003,D5462
20191220,D5463
20192037,D5464
20191192,D5465
20191192,D5465
20193171,D5466
20195123,D5467
20195072,D5468
20191005,D5469
20192189,D5470
20191210,D5471
20191172,D5472
20192058,D5473
20192043,D5474
20192200,D5475
20193091,D5476
20195138,D5477
20196022,D5478
20191271,D5479
20193014,D5480
20195050,D5481
20192033,D5482
20191241,D5483
20195034,D5484
20191182,D5485
20196029,D5486
20192023,D5487
20192023,D5487
20191181,D5488
20191025,D5489
20191021,D5490
20191021,D5490
20192103,D5491
20192040,D5492
20194017,D5493
20192220,D5494
20192220,D5494
20192148,D5495
20195002,D5496
20192178,D5497
20192097,D5498
20193075,D5499
20192202,D5500
20195110,D5501
20195118,D5502
20192007,D5503
20191204,D5504
20195102,D5505
20194057,D5506
20195062,D5507
20195085,D5508
20192076,D5509
20192079,D5510
20195046,D5511
20195046,D5511
20193086,D5512
20198003,D5513
20192190,D5514
20191153,D5515
20192195,D5516
20195010,D5517
20195146,D5518
20191251,D5519
20193158,D5520
20192009,D5521
20192161,D5522
20194074,D5523
20191046,D5524
20195078,D5525
20193191,D5526
20191053,D5527
20191053,D5527
20191299,D5528
20194009,D5529
20195014,D5530
20193087,D5531
20197007,D5532
20191265,D5533
20191174,D5534
20195075,D5535
20195075,D5535
20191079,D5536
20194093,D5537
20191074,D5538
20191069,D5539
20192198,D5540
20191308,D5541
20197009,D5542
20195011,D5543
20193120,D5544
20193063,D5545
20193054,D5546
20191139,D5547
20191139,D5547
20192106,D5548
20191292,D5549
20192241,D5550
20194109,D5551
20194095,D5552
20194035,D5553
20191038,D5554
20192179,D5555
20192132,D5556
20191295,D5557
20191295,D5557
20195028,D5558
20192168,D5559
20191129,D5560
20193077,D5561
20193128,D5562
20193128,D5562
20192136,D5563
20191054,D5564
20194070,D5565
20195030,D5566
20192042,D5567
20197012,D5568
20191065,D5569
20191065,D5569
20192145,D5570
20191003,D5571
20197022,D5572
20192180,D5573
20194043,D5574
20192025,D5575
20191288,D5576
20197004,D5577
20192057,D5578
20191055,D5579
20196007,D5580
20191177,D5581
20194063,D5582
20193190,D5583
20195113,D5584
20194075,D5585
20191323,D5586
20191190,D5587
20191036,D5588
20191040,D5589
20195071,D5590
20192124,D5591
20191045,D5592
20195095,D5593
20195111,D5594
20194036,D5595
20191259,D5596
20191259,D5596
20191316,D5597
20192081,D5598
20194108,D5599
20194027,D5600
20191044,D5601
20193058,D5602
20191233,D5603
20192141,D5604
20193062,D5605
20193062,D5605
20193047,D5605
20191187,D5606
20181309,D5607
20184025,D5608
20183053,D5609
20181079,D5610
20184009,D5611
20183089,D5612
20181062,D5613
20181110,D5614
20181038,D5615
20181264,D5616
20183091,D5617
20181203,D5618
20185100,D5619
20182022,D5620
20183039,D5621
20182113,D5622
20182017,D5623
20184050,D5624
20183154,D5625
20181166,D5626
20187028,D5627
20183059,D5628
20182094,D5629
20183043,D5630
20183043,D5630
20182049,D5630
20183149,D5631
20182155,D5632
20182073,D5633
20184027,D5634
20181276,D5635
20181231,D5636
20185114,D5637
20181105,D5638
20183159,D5639
20186030,D5640
20181243,D5641
20182199,D5642
20185134,D5643
20182159,D5644
20182159,D5644
20183092,D5645
20182071,D5646
20181049,D5647
20181049,D5647
20183141,D5648
20183034,D5648
20184038,D5649
20181086,D5650
20182106,D5651
20183210,D5652
20183022,D5653
20181232,D5654
20185139,D5655
20181188,D5656
20185076,D5657
20181114,D5658
20183065,D5659
20187036,D5660
20185138,D5661
20183224,D5662
20184024,D5663
20184024,D5663
20185097,D5664
20181107,D5665
20186019,D5666
20186019,D5666
20183025,D5667
20183140,D5668
20183140,D5668
20184016,D5669
20183116,D5670
20187003,D5671
20185132,D5672
20186012,D5673
20181304,D5674
20183161,D5675
20181226,D5676
20182035,D5677
20181237,D5678
20185085,D5679
20182178,D5680
20181269,D5681
20185036,D5682
20182081,D5683
20183087,D5684
20181056,D5685
20181170,D5686
20181002,D5687
20182019,D5688
20181148,D5689
20182110,D5690
20183085,D5691
20184002,D5692
20181077,D5693
20184005,D5694
20186001,D5695
20182023,D5696
20187026,D5697
20184031,D5698
20182181,D5699
20185067,D5700
20181214,D5701
20181059,D5702
20183020,D5703
20182004,D5704
20182004,D5704
20182002,D5705
20183126,D5706
20185016,D5707
20181302,D5708
20187029,D5709
20183029,D5710
20183171,D5711
20183171,D5711
20184030,D5712
20181031,D5713
20182116,D5714
20181159,D5715
20183139,D5716
20181018,D5717
20181045,D5718
20183134,D5719
20183145,D5720
20185008,D5721
20185005,D5722
20184008,D5723
20182163,D5724
20181324,D5725
20182037,D5726
20181070,D5727
20183200,D5728
20183102,D5728
20185048,D5729
20181156,D5730
20183010,D5731
20184047,D5732
20184047,D5732
20181234,D5733
20182095,D5734
20183046,D5735
20182020,D5736
20183081,D5737
20182146,D5738
20181271,D5739
20181271,D5739
20185104,D5740
20182090,D5741
20181310,D5742
20185007,D5743
20185007,D5743
20185052,D5744
20185049,D5745
20184048,D5746
20182099,D5747
20182136,D5748
20184044,D5749
20183219,D5750
20187031,D5751
20182056,D5752
20182063,D5753
20181205,D5754
20185041,D5755
20181171,D5756
20181190,D5757
20185032,D5758
20182158,D5759
20182158,D5759
20185044,D5760
20181325,D5761
20183178,D5762
20184057,D5763
20186006,D5764
20183023,D5765
20183179,D5765
20181071,D5766
20186003,D5767
20185111,D5768
20181076,D5769
20181033,D5770
20182029,D5771
20184073,D5772
20184017,D5773
20184017,D5773
20181187,D5774
20182072,D5775
20183062,D5776
20181168,D5777
20185001,D5778
20181265,D5779
20182040,D5780
20182075,D5781
20181209,D5782
20181053,D5783
20181042,D5784
20182166,D5785
20181179,D5786
20181244,D5787
20182161,D5788
20183172,D5789
20181194,D5790
20187022,D5791
20181129,D5792
20182041,D5793
20182191,D5794
20183031,D5795
20182192,D5796
20184028,D5797
20183101,D5798
20187027,D5799
20185031,D5800
20182084,D5801
20182100,D5802
20181292,D5803
20185106,D5804
20182132,D5805
20182148,D5806
20183012,D5807
20185095,D5808
20185094,D5809
20183007,D5810
20182079,D5811
20181144,D5812
20183194,D5813
20181067,D5814
20182044,D5814
20187005,D5815
20181211,D5816
20181138,D5817
20182026,D5818
20182026,D5818
20181213,D5819
20181162,D5820
20182102,D5821
20184051,D5822
20182152,D5823
20181206,D5824
20184062,D5825
20182129,D5826
20183129,D5827
20185092,D5828
20182031,D5829
20187017,D5830
20187017,D5830
20187017,D5830
20187017,D5830
20184067,D5831
20183151,D5832
20183057,D5832
20183057,D5832
20181024,D5833
20187004,D5834
20181048,D5835
20185004,D5836
20182119,D5837
20185091,D5838
20185029,D5839
20182120,D5840
20181010,D5841
20181284,D5842
20182164,D5843
20181026,D5844
20181185,D5845
20181225,D5846
20182092,D5847
20181176,D5848
20186002,D5849
20185079,D5850
20182167,D5851
20181093,D5852
20186017,D5853
20182149,D5854
20181257,D5855
20183211,D5856
20183211,D5856
20182176,D5857
20183054,D5858
20181082,D5859
20182069,D5860
20181275,D5861
20181275,D5861
20183168,D5862
20181250,D5863
20181250,D5863
20185050,D5864
20181085,D5865
20183120,D5866
20183133,D5867
20181009,D5867
20185140,D5868
20181184,D5869
20183050,D5870
20182130,D5871
20181130,D5872
20184074,D5873
20185062,D5874
20182118,D5875
20182177,D5876
20182021,D5877
20183208,D5878
20185070,D5879
20181298,D5880
20184053,D5881
20181046,D5882
20183011,D5883
20186015,D5884
20185034,D5885
20184015,D5886
20181201,D5887
20181120,D5888
20181323,D5889
20184042,D5890
20182111,D5891
20181124,D5892
20183075,D5893
20181241,D5894
20181236,D5895
20185043,D5896
20183156,D5897
20183156,D5897
20182080,D5898
20183215,D5899
20183026,D5900
20187024,D5901
20181058,D5901
20187024,D5901
20185028,D5902
20183201,D5903
20181140,D5904
20186020,D5905
20184013,D5906
20185098,D5907
20185103,D5908
20181215,D5909
20186007,D5910
20183044,D5911
20183044,D5911
20182068,D5912
20182038,D5913
20183001,D5914
20181290,D5915
20181142,D5916
20181151,D5917
20183128,D5918
20181135,D5919
20181282,D5920
20181145,D5921
20185046,D5922
20181099,D5923
20182088,D5924
20182142,D5925
20182135,D5926
20184058,D5927
20182012,D5928
20182082,D5929
20185021,D5930
20185021,D5930
20182160,D5931
20181023,D5932
20183110,D5933
20184007,D5934
20181035,D5935
20184059,D5936
20184056,D5937
20184056,D5937
20181247,D5938
20185078,D5939
20181066,D5940
20185020,D5941
20181128,D5942
20181127,D5943
20186023,D5944
20181008,D5945
20181288,D5946
20183173,D5947
20183117,D5948
20182078,D5949
20181158,D5950
20181227,D5951
20181064,D5952
20183144,D5952
20181006,D5953
20181150,D5954
20185119,D5955
20185119,D5955
20184033,D5956
20184033,D5956
20183131,D5957
20183100,D5958
20181113,D5959
20181207,D5960
20183068,D5961
20181318,D5962
201850039,D5963
20183084,D5964
20181246,D5964
20181122,D5965
20183090,D5966
20183213,D5966
20181125,D5967
20181279,D5968
20181183,D5969
20181169,D5970
20182125,D5971
20185127,D5972
20182096,D5973
20185145,D5974
20182137,D5975
20181055,D5976
20181055,D5976
20182172,D5977
20182193,D5978
20182025,D5979
20183078,D5980
20183052,D5981
20182036,D5982
20183115,D5983
20181005,D5984
20185051,D5985
20184072,D5986
20181104,D5987
20181121,D5988
20183155,D5989
20183218,D5990
20181021,D5991
20185126,D5992
20185126,D5992
20181294,D5993
20181210,D5994
20185022,D5995
20185022,D5995
20183190,D5996
20181060,D5997
20183157,D5998
20181295,D5999
20182046,D6000
20182188,D6001
20181228,D6002
20181095,D6003
20182030,D6004
20182030,D6004
20183060,D6005
20183060,D6005
20181075,D6006
20183162,D6007
20183063,D6008
20183063,D6008
20183063,D6008
20181044,D6009
20187034,D6010
20182190,D6011
20182180,D6012
20181029,D6013
20181137,D6014
20185093,D6015
20183206,D6016
20181197,D6017
20181197,D6017
20181270,D6018
20183035,D6019
20183069,D6020
20182131,D6021
20182087,D6022
20181311,D6023
20182060,D6024
20181103,D6025
20183142,D6026
20184034,D6027
20182003,D6028
20183080,D6029
20183080,D6029
20181222,D6030
20182196,D6031
20181011,D6032
20187014,D6032
20183209,D6033
20183099,D6034
20187039,D6035
20181293,D6036
20181136,D6037
20183049,D6038
20183067,D6038
20182109,D6039
20185142,D6040
20181003,D6041
20184022,D6042
20185024,D6043
20181050,D6044
20182183,D6045
20183017,D6046
20181032,D6047
20181032,D6047
20181196,D6048
20183123,D6049
20185115,D6050
20188003,D6051
20181054,D6052
20181111,D6053
20184065,D6054
20181240,D6055
20183040,D6056
20182127,D6057
20182127,D6057
20181182,D6058
20181182,D6058
20183127,D6059
20187013,D6060
20185025,D6061
20182165,D6062
20183132,D6063
20186024,D6064
20181277,D6065
20181259,D6066
20183143,D6067
20183143,D6067
20181146,D6068
20183175,D6069
20182098,D6070
20182124,D6071
20185116,D6072
20186004,D6073
20185058,D6074
20181189,D6075
20181285,D6076
20183061,D6077
20183185,D6077
20182010,D6078
20183167,D6079
20181131,D6080
20181202,D6081
20184014,D6082
20183114,D6083
20183184,D6084
20183165,D6084
20183205,D6084
20182008,D6085
20183018,D6086
20181163,D6087
20183148,D6088
20181147,D6089
20181147,D6089
20183088,D6090
20182070,D6091
20185011,D6092
20181052,D6093
20181115,D6094
20181089,D6095
20185006,D6096
20182065,D6097
20183112,D6098
20183095,D6099
20182033,D6100
20183214,D6101
20181157,D6102
20181157,D6102
20181157,D6102
20182005,D6103
20182153,D6104
20185118,D6105
20183212,D6106
20181204,D6107
20183083,D6108
20183158,D6109
20181073,D6110
20185045,D6111
20182117,D6111
20186029,D6112
20182014,D6113
20181256,D6114
20187033,D6115
20183051,D6116
20185075,D6117
20183199,D6118
20185018,D6119
20183104,D6120
20184006,D6121
20182076,D6122
20181299,D6123
20181319,D6124
20183109,D6125
20183109,D6125
20181043,D6126
20184071,D6127
20185054,D6128
20184049,D6129
20183086,D6130
20184020,D6131
20183093,D6132
20181313,D6133
20181287,D6134
20183021,D6135
20185065,D6136
20183196,D6137
20181297,D6138
20185014,D6139
20181220,D6140
20181037,D6141
20183008,D6142
20183015,D6143
20182145,D6144
20181291,D6145
20187016,D6146
20183113,D6146
20181161,D6147
20183036,D6148
20183024,D6149
20183202,D6150
20183202,D6150
20181119,D6151
20182047,D6151
20181300,D6152
20187010,D6153
20183111,D6154
20183028,D6155
20181289,D6156
20184036,D6157
20181283,D6158
20185131,D6159
20181280,D6160
20181083,D6161
20185128,D6162
20182201,D6163
20181274,D6164
20182032,D6165
20183013,D6166
20182074,D6167
20183204,D6168
20181268,D6169
20187042,D6170
20182105,D6171
20187035,D6172
20181281,D6173
20181281,D6173
20185125,D6174
20181041,D6175
20182053,D6176
20181106,D6177
20188002,D6178
20186027,D6179
20187025,D6180
20181266,D6181
20181312,D6182
20182151,D6183
20181084,D6184
20181080,D6185
20183217,D6186
20184029,D6187
20181192,D6188
20182114,D6189
20183138,D6190
20183182,D6191
20184012,D6192
20184052,D6193
20181193,D6194
20184054,D6195
20182050,D6196
20185074,D6197
20181101,D6197
20182077,D6198
20181314,D6199
20181260,D6200
20187002,D6201
20183027,D6202
20183108,D6202
20182045,D6203
20182173,D6204
20182173,D6204
20182173,D6204
20182173,D6204
20183180,D6205
20182182,D6206
20183195,D6207
20182024,D6208
20185144,D6209
20181014,D6210
20185012,D6211
20184060,D6212
20182015,D6213
20181239,D6214
20183033,D6215
20186005,D6216
20187038,D6217
20188008,D6218
20181154,D6219
20181216,D6220
20182175,D6221
20182179,D6222
20181117,D6223
20185120,D6224
20183073,D6225
20182062,D6226
20183166,D6227
20181134,D6228
20187037,D6229
20185086,D6230
20183193,D6231
20181278,D6232
20181245,D6233
20181180,D6234
20181027,D6235
20182128,D6236
20182144,D6237
20184037,D6238
20185123,D6239
20185135,D6240
20183153,D6241
20182108,D6242
20183003,D6243
20183221,D6243
20182042,D6244
20182051,D6245
20185109,D6246
20181317,D6247
20187041,D6248
20182001,D6249
20184045,D6250
20181167,D6251
20182150,D6251
20181020,D6252
20181020,D6252
20181081,D6253
20181109,D6254
20181069,D6255
20184003,D6256
20183186,D6257
20185102,D6258
20181186,D6259
20185026,D6260
20181100,D6261
20185141,D6262
20184032,D6263
20183183,D6264
20181143,D6265
20185064,D6266
20185063,D6267
20184019,D6268
20183176,D6269
20182058,D6270
20183130,D6271
20182197,D6272
20184026,D6273
20181087,D6274
20183041,D6275
20183047,D6276
20183047,D6276
20182011,D6277
20182011,D6277
20181088,D6278
20185066,D6279
20185066,D6279
20184046,D6280
20187020,D6281
20181249,D6282
20188009,D6282
20181301,D6283
20181248,D6284
20183197,D6285
20183016,D6286
20181172,D6287
20185117,D6288
20185047,D6289
20181040,D6290
20185136,D6291
20184069,D6292
20187011,D6293
20183135,D6294
20181238,D6295
20181132,D6296
20182048,D6297
20183002,D6298
20186016,D6299
20181307,D6300
20181307,D6300
20181321,D6301
20181321,D6301
20183042,D6302
20184068,D6303
20181047,D6304
20182104,D6305
20182140,D6306
20185042,D6307
20181061,D6308
20185040,D6309
20187023,D6310
20181063,D6311
20181007,D6312
20183006,D6313
20181065,D6314
20183222,D6315
20181102,D6316
20183098,D6317
20185019,D6318
20185023,D6319
20181141,D6320
20181208,D6321
20182052,D6322
20181068,D6323
20181199,D6324
20185039,D6325
20185039,D6325
20185073,D6326
20185077,D6327
20182006,D6328
20183177,D6329
20182112,D6330
20185059,D6331
20183058,D6332
20182067,D6333
20181074,D6334
20183107,D6335
20183198,D6335
20183198,D6335
20182174,D6336
20181224,D6337
20184018,D6338
20185030,D6339
20182054,D6339
20182091,D6340
20183174,D6341
20182039,D6342
20181164,D6343
20181251,D6344
20184075,D6345
20187012,D6346
20187012,D6346
20185061,D6347
20181034,D6348
20183164,D6349
20181174,D6350
20187015,D6351
20183014,D6352
20185107,D6353
20181160,D6354
20183122,D6355
20183106,D6356
20182057,D6357
20183030,D6358
20183030,D6358
20183005,D6359
20185105,D6360
20181173,D6361
20182169,D6362
20184070,D6363
20182085,D6364
20181212,D6365
20181316,D6366
20183032,D6367
20182061,D6368
20183170,D6369
20182138,D6370
20187008,D6370
20181139,D6371
20185069,D6372
20182162,D6373
20186014,D6374
20183097,D6375
20181219,D6375
20187018,D6376
20181223,D6377
20185088,D6378
20182115,D6379
20181078,D6380
20186008,D6381
20183064,D6382
20185110,D6383
20181098,D6384
20183169,D6385
20181094,D6386
20183079,D6387
20183163,D6387
20183079,D6387
20185137,D6388
20181181,D6389
20183119,D6390
20184040,D6391
20183220,D6392
